"","match_id","match_date","kick_off","home_score","away_score","match_status","match_status_360","last_updated","last_updated_360","match_week","competition.competition_id","competition.country_name","competition.competition_name","season.season_id","season.season_name","home_team.home_team_id","home_team.home_team_name","home_team.home_team_gender","home_team.home_team_group","home_team.country.id","home_team.country.name","away_team.away_team_id","away_team.away_team_name","away_team.away_team_gender","away_team.away_team_group","away_team.country.id","away_team.country.name","metadata.data_version","metadata.shot_fidelity_version","metadata.xy_fidelity_version","competition_stage.id","competition_stage.name","stadium.id","stadium.name","stadium.country.id","stadium.country.name","referee.id","referee.name","referee.country.id","referee.country.name"
"1",3879863,"2016-05-08","15:00:00.000",1,1,"available","unscheduled","2023-07-24T07:00:20.863653",NA,37,12,"Italy","Serie A",27,"2015/2016",228,"Atalanta","male",NA,112,"Italy",230,"Udinese","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4954,"Gewiss Stadium",112,"Italy",419,"Nicola Rizzoli",112,"Italy"
"2",3879773,"2016-03-06","16:00:00.000",2,0,"available","unscheduled","2023-07-09T16:50:19.349248",NA,28,12,"Italy","Serie A",27,"2015/2016",291,"Frosinone","male",NA,112,"Italy",230,"Udinese","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",1001324,"Stadio Comunale Matusa",112,"Italy",419,"Nicola Rizzoli",112,"Italy"
"3",3879847,"2016-04-30","18:00:00.000",1,5,"available","unscheduled","2023-08-09T05:04:05.234384",NA,36,12,"Italy","Serie A",27,"2015/2016",230,"Udinese","male",NA,112,"Italy",241,"Torino","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",385,"Dacia Arena",112,"Italy",252,"Maurizio Mariani",112,"Italy"
"4",3879862,"2016-05-08","20:45:00.000",1,2,"available","unscheduled","2023-07-24T07:01:17.104064",NA,37,12,"Italy","Serie A",27,"2015/2016",241,"Torino","male",NA,112,"Italy",227,"Napoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",390,"Stadio Olimpico Grande Torino",112,"Italy",266,"Antonio Damato",112,"Italy"
"5",3879817,"2016-04-16","20:45:00.000",2,0,"available","unscheduled","2023-08-01T14:29:19.944772",NA,33,12,"Italy","Serie A",27,"2015/2016",238,"Inter Milan","male",NA,112,"Italy",227,"Napoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",268,"Gianluca Rocchi",112,"Italy"
"6",3879825,"2016-04-17","18:00:00.000",2,0,"available","unscheduled","2023-07-05T15:03:48.770807",NA,33,12,"Italy","Serie A",27,"2015/2016",236,"Lazio","male",NA,112,"Italy",290,"Empoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",1008249,"Angelo Cervellera",112,"Italy"
"7",3879750,"2016-02-21","16:00:00.000",2,3,"available","unscheduled","2023-07-30T11:58:04.304243",NA,26,12,"Italy","Serie A",27,"2015/2016",228,"Atalanta","male",NA,112,"Italy",239,"Fiorentina","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4954,"Gewiss Stadium",112,"Italy",1940,"Domenico Celi",112,"Italy"
"8",3879567,"2015-10-17","18:00:00.000",3,1,"available","unscheduled","2023-07-30T12:58:29.091199",NA,8,12,"Italy","Serie A",27,"2015/2016",229,"AS Roma","male",NA,112,"Italy",290,"Empoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",250,"Piero Giacomelli",112,"Italy"
"9",3879785,"2016-03-13","21:45:00.000",2,0,"available","unscheduled","2023-06-26T16:47:15.761843",NA,29,12,"Italy","Serie A",27,"2015/2016",236,"Lazio","male",NA,112,"Italy",228,"Atalanta","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",261,"Marco Guida",112,"Italy"
"10",3879705,"2016-01-24","16:00:00.000",0,2,"available","unscheduled","2023-08-04T12:00:50.957739",NA,21,12,"Italy","Serie A",27,"2015/2016",232,"Sassuolo","male",NA,112,"Italy",240,"Bologna","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",383,"MAPEI Stadium - Città del Tricolore",112,"Italy",1008249,"Angelo Cervellera",112,"Italy"
"11",3879628,"2015-11-28","21:45:00.000",4,1,"available","unscheduled","2023-07-08T21:59:54.659124",NA,14,12,"Italy","Serie A",27,"2015/2016",243,"AC Milan","male",NA,112,"Italy",234,"Sampdoria","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",262,"Daniele Doveri",112,"Italy"
"12",3879665,"2015-12-20","19:00:00.000",2,4,"available","unscheduled","2023-06-21T13:46:12.485342",NA,17,12,"Italy","Serie A",27,"2015/2016",291,"Frosinone","male",NA,112,"Italy",243,"AC Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",1001324,"Stadio Comunale Matusa",112,"Italy",258,"Luca Banti",112,"Italy"
"13",3879699,"2016-01-24","16:00:00.000",2,4,"available","unscheduled","2023-06-21T16:15:53.864191",NA,21,12,"Italy","Serie A",27,"2015/2016",234,"Sampdoria","male",NA,112,"Italy",227,"Napoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",387,"Stadio Comunale Luigi Ferraris",112,"Italy",269,"Daniele Orsato",112,"Italy"
"14",3879703,"2016-01-24","16:00:00.000",4,1,"available","unscheduled","2023-07-09T05:54:20.572994",NA,21,12,"Italy","Serie A",27,"2015/2016",236,"Lazio","male",NA,112,"Italy",231,"Chievo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",257,"Gianpaolo Calvarese	",112,"Italy"
"15",3879609,"2015-11-08","19:00:00.000",1,0,"available","unscheduled","2023-06-20T18:33:47.501580",NA,12,12,"Italy","Serie A",27,"2015/2016",227,"Napoli","male",NA,112,"Italy",230,"Udinese","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",117450,"Stadio Diego Armando Maradona",112,"Italy",1940,"Domenico Celi",112,"Italy"
"16",3879653,"2015-12-13","21:45:00.000",3,1,"available","unscheduled","2023-07-08T22:42:09.888054",NA,16,12,"Italy","Serie A",27,"2015/2016",224,"Juventus","male",NA,112,"Italy",239,"Fiorentina","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",391,"Allianz Stadium    	",112,"Italy",269,"Daniele Orsato",112,"Italy"
"17",3879632,"2015-11-29","16:00:00.000",0,2,"available","unscheduled","2023-06-20T22:32:06.474968",NA,14,12,"Italy","Serie A",27,"2015/2016",229,"AS Roma","male",NA,112,"Italy",228,"Atalanta","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",257,"Gianpaolo Calvarese	",112,"Italy"
"18",3879663,"2015-12-20","16:00:00.000",1,1,"available","unscheduled","2023-06-20T15:21:17.016538",NA,17,12,"Italy","Serie A",27,"2015/2016",226,"Hellas Verona","male",NA,112,"Italy",232,"Sassuolo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4488,"Stadio Marc''Antonio Bentegodi",112,"Italy",261,"Marco Guida",112,"Italy"
"19",3879645,"2015-12-06","13:30:00.000",3,2,"available","unscheduled","2023-08-02T21:35:51.457566",NA,15,12,"Italy","Serie A",27,"2015/2016",240,"Bologna","male",NA,112,"Italy",227,"Napoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",380,"Stadio Renato Dall''Ara",112,"Italy",259,"Paolo Silvio Mazzoleni",112,"Italy"
"20",3879579,"2015-10-24","20:45:00.000",1,1,"available","unscheduled","2023-06-19T15:50:44.902012",NA,9,12,"Italy","Serie A",27,"2015/2016",2256,"Palermo","male",NA,112,"Italy",238,"Inter Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4983,"Stadio Renzo Barbera",112,"Italy",262,"Daniele Doveri",112,"Italy"
"21",3879566,"2015-10-04","15:00:00.000",1,1,"available","unscheduled","2023-06-19T19:32:35.048625",NA,7,12,"Italy","Serie A",27,"2015/2016",230,"Udinese","male",NA,112,"Italy",233,"Genoa","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",385,"Dacia Arena",112,"Italy",1008249,"Angelo Cervellera",112,"Italy"
"22",3879587,"2015-10-27","21:45:00.000",0,1,"available","unscheduled","2023-06-19T16:10:02.541437",NA,10,12,"Italy","Serie A",27,"2015/2016",240,"Bologna","male",NA,112,"Italy",238,"Inter Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",380,"Stadio Renato Dall''Ara",112,"Italy",258,"Luca Banti",112,"Italy"
"23",3879556,"2015-09-28","19:00:00.000",2,0,"available","unscheduled","2023-06-19T11:47:10.273107",NA,6,12,"Italy","Serie A",27,"2015/2016",291,"Frosinone","male",NA,112,"Italy",290,"Empoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",1001324,"Stadio Comunale Matusa",112,"Italy",261,"Marco Guida",112,"Italy"
"24",3879585,"2015-10-25","15:00:00.000",2,1,"available","unscheduled","2023-06-18T20:36:31.515608",NA,9,12,"Italy","Serie A",27,"2015/2016",243,"AC Milan","male",NA,112,"Italy",232,"Sassuolo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",268,"Gianluca Rocchi",112,"Italy"
"25",3879582,"2015-10-25","18:00:00.000",3,0,"available","unscheduled","2023-06-18T19:59:38.541727",NA,9,12,"Italy","Serie A",27,"2015/2016",236,"Lazio","male",NA,112,"Italy",241,"Torino","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",259,"Paolo Silvio Mazzoleni",112,"Italy"
"26",3879564,"2015-10-04","15:00:00.000",2,4,"available","unscheduled","2023-06-17T11:54:54.329674",NA,7,12,"Italy","Serie A",27,"2015/2016",2256,"Palermo","male",NA,112,"Italy",229,"AS Roma","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4983,"Stadio Renzo Barbera",112,"Italy",266,"Antonio Damato",112,"Italy"
"27",3879562,"2015-10-04","20:45:00.000",0,4,"available","unscheduled","2023-06-15T15:54:23.440348",NA,7,12,"Italy","Serie A",27,"2015/2016",243,"AC Milan","male",NA,112,"Italy",227,"Napoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",419,"Nicola Rizzoli",112,"Italy"
"28",3879837,"2016-04-23","20:45:00.000",3,1,"available","unscheduled","2023-07-24T08:24:02.984126",NA,35,12,"Italy","Serie A",27,"2015/2016",238,"Inter Milan","male",NA,112,"Italy",230,"Udinese","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",1940,"Domenico Celi",112,"Italy"
"29",3879838,"2016-04-24","15:00:00.000",2,1,"available","unscheduled","2023-07-07T13:30:28.658304",NA,35,12,"Italy","Serie A",27,"2015/2016",234,"Sampdoria","male",NA,112,"Italy",236,"Lazio","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",387,"Stadio Comunale Luigi Ferraris",112,"Italy",419,"Nicola Rizzoli",112,"Italy"
"30",3879839,"2016-04-24","20:45:00.000",1,2,"available","unscheduled","2023-07-09T08:57:01.962307",NA,35,12,"Italy","Serie A",27,"2015/2016",239,"Fiorentina","male",NA,112,"Italy",224,"Juventus","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",386,"Stadio Artemio Franchi    	",112,"Italy",253,"Paolo Tagliavento",112,"Italy"
"31",3879840,"2016-04-24","15:00:00.000",2,0,"available","unscheduled","2023-07-07T14:26:34.346494",NA,35,12,"Italy","Serie A",27,"2015/2016",240,"Bologna","male",NA,112,"Italy",233,"Genoa","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",380,"Stadio Renato Dall''Ara",112,"Italy",266,"Antonio Damato",112,"Italy"
"32",3879836,"2016-04-21","20:45:00.000",0,0,"available","unscheduled","2023-07-10T11:40:18.435621",NA,34,12,"Italy","Serie A",27,"2015/2016",243,"AC Milan","male",NA,112,"Italy",1683,"Carpi","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",261,"Marco Guida",112,"Italy"
"33",3879833,"2016-04-20","20:45:00.000",3,0,"available","unscheduled","2023-07-08T12:44:52.225599",NA,34,12,"Italy","Serie A",27,"2015/2016",224,"Juventus","male",NA,112,"Italy",236,"Lazio","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",391,"Allianz Stadium    	",112,"Italy",259,"Paolo Silvio Mazzoleni",112,"Italy"
"34",3879828,"2016-04-20","20:45:00.000",3,2,"available","unscheduled","2023-07-09T13:58:26.318501",NA,34,12,"Italy","Serie A",27,"2015/2016",229,"AS Roma","male",NA,112,"Italy",241,"Torino","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",257,"Gianpaolo Calvarese	",112,"Italy"
"35",3879832,"2016-04-20","20:45:00.000",2,2,"available","unscheduled","2023-07-05T00:39:04.229126",NA,34,12,"Italy","Serie A",27,"2015/2016",2256,"Palermo","male",NA,112,"Italy",228,"Atalanta","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4983,"Stadio Renzo Barbera",112,"Italy",262,"Daniele Doveri",112,"Italy"
"36",3879830,"2016-04-20","20:45:00.000",1,0,"available","unscheduled","2023-07-08T07:51:26.135890",NA,34,12,"Italy","Serie A",27,"2015/2016",233,"Genoa","male",NA,112,"Italy",238,"Inter Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",387,"Stadio Comunale Luigi Ferraris",112,"Italy",270,"Massimiliano Irrati",112,"Italy"
"37",3879792,"2016-03-20","16:00:00.000",0,1,"available","unscheduled","2023-07-15T20:58:34.309741",NA,30,12,"Italy","Serie A",27,"2015/2016",234,"Sampdoria","male",NA,112,"Italy",231,"Chievo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",387,"Stadio Comunale Luigi Ferraris",112,"Italy",263,"Luca Pairetto",112,"Italy"
"38",3879795,"2016-03-20","16:00:00.000",1,2,"available","unscheduled","2023-07-05T12:34:30.514420",NA,30,12,"Italy","Serie A",27,"2015/2016",226,"Hellas Verona","male",NA,112,"Italy",1683,"Carpi","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4488,"Stadio Marc''Antonio Bentegodi",112,"Italy",1946,"Carmine Russo",112,"Italy"
"39",3879794,"2016-03-20","13:30:00.000",2,0,"available","unscheduled","2023-08-05T10:22:19.035221",NA,30,12,"Italy","Serie A",27,"2015/2016",228,"Atalanta","male",NA,112,"Italy",240,"Bologna","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4954,"Gewiss Stadium",112,"Italy",250,"Piero Giacomelli",112,"Italy"
"40",3879788,"2016-03-19","19:00:00.000",0,0,"available","unscheduled","2023-08-05T10:41:59.565252",NA,30,12,"Italy","Serie A",27,"2015/2016",290,"Empoli","male",NA,112,"Italy",2256,"Palermo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",621,"Stadio Carlo Castellani",112,"Italy",251,"Davide Massa",112,"Italy"
"41",3879787,"2016-03-19","21:45:00.000",1,1,"available","unscheduled","2023-08-14T12:41:00.319524",NA,30,12,"Italy","Serie A",27,"2015/2016",229,"AS Roma","male",NA,112,"Italy",238,"Inter Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",269,"Daniele Orsato",112,"Italy"
"42",3879786,"2016-03-13","21:45:00.000",0,1,"available","unscheduled","2023-07-06T13:52:12.032534",NA,29,12,"Italy","Serie A",27,"2015/2016",2256,"Palermo","male",NA,112,"Italy",227,"Napoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4983,"Stadio Renzo Barbera",112,"Italy",268,"Gianluca Rocchi",112,"Italy"
"43",3879784,"2016-03-13","16:00:00.000",3,2,"available","unscheduled","2023-07-31T07:44:36.505974",NA,29,12,"Italy","Serie A",27,"2015/2016",233,"Genoa","male",NA,112,"Italy",241,"Torino","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",387,"Stadio Comunale Luigi Ferraris",112,"Italy",262,"Daniele Doveri",112,"Italy"
"44",3879783,"2016-03-13","16:00:00.000",1,2,"available","unscheduled","2023-08-05T11:03:31.590281",NA,29,12,"Italy","Serie A",27,"2015/2016",230,"Udinese","male",NA,112,"Italy",229,"AS Roma","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",385,"Dacia Arena",112,"Italy",259,"Paolo Silvio Mazzoleni",112,"Italy"
"45",3879782,"2016-03-13","16:00:00.000",2,1,"available","unscheduled","2023-06-27T15:26:06.950891",NA,29,12,"Italy","Serie A",27,"2015/2016",1683,"Carpi","male",NA,112,"Italy",291,"Frosinone","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",1001068,"Stadio Alberto Braglia (Modena)",112,"Italy",258,"Luca Banti",112,"Italy"
"46",3879781,"2016-03-13","13:30:00.000",0,0,"available","unscheduled","2023-07-07T14:25:44.322136",NA,29,12,"Italy","Serie A",27,"2015/2016",231,"Chievo","male",NA,112,"Italy",243,"AC Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4488,"Stadio Marc''Antonio Bentegodi",112,"Italy",266,"Antonio Damato",112,"Italy"
"47",3879780,"2016-03-13","16:00:00.000",1,1,"available","unscheduled","2023-06-26T18:01:51.893970",NA,29,12,"Italy","Serie A",27,"2015/2016",239,"Fiorentina","male",NA,112,"Italy",226,"Hellas Verona","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",386,"Stadio Artemio Franchi    	",112,"Italy",256,"Claudio Gavillucci",112,"Italy"
"48",3879779,"2016-03-12","21:45:00.000",2,1,"available","unscheduled","2023-06-22T13:00:54.203363",NA,29,12,"Italy","Serie A",27,"2015/2016",238,"Inter Milan","male",NA,112,"Italy",240,"Bologna","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",257,"Gianpaolo Calvarese	",112,"Italy"
"49",3879778,"2016-03-12","19:00:00.000",1,1,"available","unscheduled","2023-06-18T01:40:43.763780",NA,29,12,"Italy","Serie A",27,"2015/2016",290,"Empoli","male",NA,112,"Italy",234,"Sampdoria","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",621,"Stadio Carlo Castellani",112,"Italy",249,"Michael Fabbri",112,"Italy"
"50",3879777,"2016-03-11","21:45:00.000",1,0,"available","unscheduled","2023-08-10T00:28:05.694300",NA,29,12,"Italy","Serie A",27,"2015/2016",224,"Juventus","male",NA,112,"Italy",232,"Sassuolo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",391,"Allianz Stadium    	",112,"Italy",1940,"Domenico Celi",112,"Italy"
"51",3879774,"2016-03-06","21:45:00.000",3,1,"available","unscheduled","2023-06-25T15:27:11.598344",NA,28,12,"Italy","Serie A",27,"2015/2016",238,"Inter Milan","male",NA,112,"Italy",2256,"Palermo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",1946,"Carmine Russo",112,"Italy"
"52",3879776,"2016-03-06","16:00:00.000",0,0,"available","unscheduled","2023-06-21T15:41:34.770122",NA,28,12,"Italy","Serie A",27,"2015/2016",240,"Bologna","male",NA,112,"Italy",1683,"Carpi","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",380,"Stadio Renato Dall''Ara",112,"Italy",259,"Paolo Silvio Mazzoleni",112,"Italy"
"53",3879771,"2016-03-06","16:00:00.000",2,0,"available","unscheduled","2023-06-24T14:32:53.111744",NA,28,12,"Italy","Serie A",27,"2015/2016",232,"Sassuolo","male",NA,112,"Italy",243,"AC Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",383,"MAPEI Stadium - Città del Tricolore",112,"Italy",250,"Piero Giacomelli",112,"Italy"
"54",3879772,"2016-03-06","13:30:00.000",1,1,"available","unscheduled","2023-06-22T18:31:02.908553",NA,28,12,"Italy","Serie A",27,"2015/2016",241,"Torino","male",NA,112,"Italy",236,"Lazio","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",390,"Stadio Olimpico Grande Torino",112,"Italy",251,"Davide Massa",112,"Italy"
"55",3879756,"2016-02-22","22:00:00.000",1,1,"available","unscheduled","2023-06-24T10:51:52.602738",NA,26,12,"Italy","Serie A",27,"2015/2016",227,"Napoli","male",NA,112,"Italy",243,"AC Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",117450,"Stadio Diego Armando Maradona",112,"Italy",258,"Luca Banti",112,"Italy"
"56",3879754,"2016-02-21","16:00:00.000",0,0,"available","unscheduled","2023-06-22T07:29:47.216761",NA,26,12,"Italy","Serie A",27,"2015/2016",241,"Torino","male",NA,112,"Italy",1683,"Carpi","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",390,"Stadio Olimpico Grande Torino",112,"Italy",256,"Claudio Gavillucci",112,"Italy"
"57",3879748,"2016-02-20","19:00:00.000",3,1,"available","unscheduled","2023-06-23T08:15:19.614647",NA,26,12,"Italy","Serie A",27,"2015/2016",226,"Hellas Verona","male",NA,112,"Italy",231,"Chievo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4488,"Stadio Marc''Antonio Bentegodi",112,"Italy",261,"Marco Guida",112,"Italy"
"58",3879749,"2016-02-20","21:45:00.000",3,1,"available","unscheduled","2023-07-11T09:45:48.781369",NA,26,12,"Italy","Serie A",27,"2015/2016",238,"Inter Milan","male",NA,112,"Italy",234,"Sampdoria","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",251,"Davide Massa",112,"Italy"
"59",3879747,"2016-02-19","21:45:00.000",0,0,"available","unscheduled","2023-08-31T16:46:34.290341",NA,26,12,"Italy","Serie A",27,"2015/2016",240,"Bologna","male",NA,112,"Italy",224,"Juventus","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",380,"Stadio Renato Dall''Ara",112,"Italy",270,"Massimiliano Irrati",112,"Italy"
"60",3879742,"2016-02-14","13:30:00.000",2,1,"available","unscheduled","2023-06-21T10:55:34.813968",NA,25,12,"Italy","Serie A",27,"2015/2016",243,"AC Milan","male",NA,112,"Italy",233,"Genoa","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",257,"Gianpaolo Calvarese	",112,"Italy"
"61",3879746,"2016-02-14","21:45:00.000",2,1,"available","unscheduled","2023-06-18T01:39:59.579820",NA,25,12,"Italy","Serie A",27,"2015/2016",239,"Fiorentina","male",NA,112,"Italy",238,"Inter Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",386,"Stadio Artemio Franchi    	",112,"Italy",259,"Paolo Silvio Mazzoleni",112,"Italy"
"62",3879744,"2016-02-14","16:00:00.000",0,0,"available","unscheduled","2023-08-06T14:42:36.721633",NA,25,12,"Italy","Serie A",27,"2015/2016",234,"Sampdoria","male",NA,112,"Italy",228,"Atalanta","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",387,"Stadio Comunale Luigi Ferraris",112,"Italy",266,"Antonio Damato",112,"Italy"
"63",3879745,"2016-02-14","16:00:00.000",1,3,"available","unscheduled","2023-06-21T12:33:46.569937",NA,25,12,"Italy","Serie A",27,"2015/2016",2256,"Palermo","male",NA,112,"Italy",241,"Torino","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4983,"Stadio Renzo Barbera",112,"Italy",1008249,"Angelo Cervellera",112,"Italy"
"64",3879743,"2016-02-14","16:00:00.000",0,1,"available","unscheduled","2023-06-21T14:02:47.957091",NA,25,12,"Italy","Serie A",27,"2015/2016",230,"Udinese","male",NA,112,"Italy",240,"Bologna","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",385,"Dacia Arena",112,"Italy",1946,"Carmine Russo",112,"Italy"
"65",3879739,"2016-02-13","21:45:00.000",1,0,"available","unscheduled","2023-06-21T14:38:30.486464",NA,25,12,"Italy","Serie A",27,"2015/2016",224,"Juventus","male",NA,112,"Italy",227,"Napoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",391,"Allianz Stadium    	",112,"Italy",269,"Daniele Orsato",112,"Italy"
"66",3879741,"2016-02-13","19:00:00.000",1,1,"available","unscheduled","2023-06-21T15:58:05.396061",NA,25,12,"Italy","Serie A",27,"2015/2016",231,"Chievo","male",NA,112,"Italy",232,"Sassuolo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4488,"Stadio Marc''Antonio Bentegodi",112,"Italy",279,"Davide Ghersini",112,"Italy"
"67",3879740,"2016-02-13","16:00:00.000",1,2,"available","unscheduled","2023-06-20T09:54:36.230121",NA,25,12,"Italy","Serie A",27,"2015/2016",290,"Empoli","male",NA,112,"Italy",291,"Frosinone","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",621,"Stadio Carlo Castellani",112,"Italy",264,"Marco Di Bello",112,"Italy"
"68",3879738,"2016-02-12","21:45:00.000",1,3,"available","unscheduled","2023-06-20T14:42:07.758617",NA,25,12,"Italy","Serie A",27,"2015/2016",1683,"Carpi","male",NA,112,"Italy",229,"AS Roma","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",1001068,"Stadio Alberto Braglia (Modena)",112,"Italy",253,"Paolo Tagliavento",112,"Italy"
"69",3879737,"2016-02-11","21:45:00.000",5,2,"available","unscheduled","2023-07-05T17:09:20.016603",NA,25,12,"Italy","Serie A",27,"2015/2016",236,"Lazio","male",NA,112,"Italy",226,"Hellas Verona","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",1008197,"Andrea Gervasoni",112,"Italy"
"70",3879732,"2016-02-07","16:00:00.000",1,2,"available","unscheduled","2023-06-23T11:14:17.704463",NA,24,12,"Italy","Serie A",27,"2015/2016",241,"Torino","male",NA,112,"Italy",231,"Chievo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",390,"Stadio Olimpico Grande Torino",112,"Italy",268,"Gianluca Rocchi",112,"Italy"
"71",3879707,"2016-01-30","21:45:00.000",3,1,"available","unscheduled","2023-07-18T04:11:41.234752",NA,22,12,"Italy","Serie A",27,"2015/2016",229,"AS Roma","male",NA,112,"Italy",291,"Frosinone","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",261,"Marco Guida",112,"Italy"
"72",3879702,"2016-01-24","16:00:00.000",1,1,"available","unscheduled","2023-08-03T15:50:18.534842",NA,21,12,"Italy","Serie A",27,"2015/2016",226,"Hellas Verona","male",NA,112,"Italy",233,"Genoa","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4488,"Stadio Marc''Antonio Bentegodi",112,"Italy",268,"Gianluca Rocchi",112,"Italy"
"73",3879704,"2016-01-24","16:00:00.000",1,1,"available","unscheduled","2023-06-22T07:28:24.220660",NA,21,12,"Italy","Serie A",27,"2015/2016",238,"Inter Milan","male",NA,112,"Italy",1683,"Carpi","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",1008197,"Andrea Gervasoni",112,"Italy"
"74",3879701,"2016-01-24","21:45:00.000",1,0,"available","unscheduled","2023-08-14T16:59:56.008714",NA,21,12,"Italy","Serie A",27,"2015/2016",224,"Juventus","male",NA,112,"Italy",229,"AS Roma","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",391,"Allianz Stadium    	",112,"Italy",258,"Luca Banti",112,"Italy"
